run_id,round,stage,agent,suspect,suspicion_score,confidence_score,primary_reason,evidence_categories,strongest_supporting_fact,top_suspect,overall_uncertainty
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Bobby Herrerra,Harold Chun,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Tim Kane,Harold Chun,3,4,No reason provided.,motive|alibi|behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Tim Kane,Bobby Herrerra,6,5,No reason provided.,opportunity|means|behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Tim Kane,Pauline Thompson,3,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Tim Kane,Louis Cagliostro,2,2,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Tim Kane,Margaret Chun,3,3,No reason provided.,motive|opportunity|behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Tim Kane,Fiona McAllister,2,2,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Margaret Chun,Harold Chun,2,3,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Margaret Chun,Bobby Herrerra,8,7,No reason provided.,opportunity|means|contradiction|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Margaret Chun,Pauline Thompson,5,4,No reason provided.,behavior|opportunity|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Margaret Chun,Louis Cagliostro,1,1,No reason provided.,,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Margaret Chun,Tim Kane,1,1,No reason provided.,,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Margaret Chun,Fiona McAllister,1,1,No reason provided.,,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Louis Cagliostro,Harold Chun,1,2,No reason provided.,alibi|timeline|behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Louis Cagliostro,Bobby Herrerra,6,7,No reason provided.,opportunity|means|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Louis Cagliostro,Pauline Thompson,3,4,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Louis Cagliostro,Tim Kane,2,3,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Louis Cagliostro,Margaret Chun,3,4,No reason provided.,alibi|behavior|motive,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Louis Cagliostro,Fiona McAllister,2,3,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Fiona McAllister,Harold Chun,3,4,No reason provided.,opportunity|means|alibi,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Fiona McAllister,Bobby Herrerra,4,5,No reason provided.,opportunity|means|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Fiona McAllister,Pauline Thompson,6,6,No reason provided.,opportunity|behavior|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Fiona McAllister,Louis Cagliostro,1,2,No reason provided.,behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Fiona McAllister,Tim Kane,2,3,No reason provided.,timeline|alibi,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,2,initial_framing,Fiona McAllister,Margaret Chun,7,8,No reason provided.,opportunity|means|alibi|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Pauline Thompson,Harold Chun,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Pauline Thompson,Bobby Herrerra,7,6,No reason provided.,means|opportunity|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Pauline Thompson,Louis Cagliostro,1,2,No reason provided.,,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Pauline Thompson,Tim Kane,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Pauline Thompson,Margaret Chun,9,8,No reason provided.,means|opportunity|motive,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Pauline Thompson,Fiona McAllister,1,2,No reason provided.,,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Margaret Chun,Harold Chun,3,4,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Margaret Chun,Bobby Herrerra,8,8,No reason provided.,means|opportunity|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Margaret Chun,Pauline Thompson,4,5,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Margaret Chun,Louis Cagliostro,3,4,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Margaret Chun,Tim Kane,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Margaret Chun,Fiona McAllister,1,2,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Harold Chun,Bobby Herrerra,4,5,No reason provided.,means|opportunity|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Harold Chun,Pauline Thompson,7,6,No reason provided.,contradiction|timeline|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Harold Chun,Louis Cagliostro,2,3,No reason provided.,alibi|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Harold Chun,Tim Kane,1,2,No reason provided.,alibi|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Harold Chun,Margaret Chun,9,8,No reason provided.,motive|means|opportunity|contradiction|timeline|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Harold Chun,Fiona McAllister,1,2,No reason provided.,alibi|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Tim Kane,Harold Chun,2,3,Alibi solid: in university office until 2pm; no contradictions or suspicious statements.,alibi|behavior,Alibi solid: in university office until 2pm; no contradictions or suspicious statements.,Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Tim Kane,Bobby Herrerra,5,5,Present after 10am with key; could have committed murder after front door was open. No contradictions but limited alibi.,opportunity|means|alibi,Present after 10am with key; could have committed murder after front door was open. No contradictions but limited alibi.,Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Tim Kane,Pauline Thompson,8,7,Self‑contradictory statements about leaving; presence in apartment during 9:15‑10am window; claims to have left alone but earlier said she left with Margaret. Key to apartment; potential access to bathroom.,contradiction|opportunity|means|behavior,Self‑contradictory statements about leaving; presence in apartment during 9:15‑10am window; claims to have left alone but earlier said she left with Margaret. Key to apartment; potential access to bathroom.,Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Tim Kane,Louis Cagliostro,2,3,Alibi at university until 2pm; no contradictory or suspicious dialogue.,alibi,Alibi at university until 2pm; no contradictory or suspicious dialogue.,Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Tim Kane,Margaret Chun,7,6,"Has key to apartment; locked bathroom door before leaving; claims to have left with Pauline at 9:15, thus not present during likely murder window. Locking door could be cover‑up.",means|opportunity|behavior|alibi,"Has key to apartment; locked bathroom door before leaving; claims to have left with Pauline at 9:15, thus not present during likely murder window. Locking door could be cover‑up.",Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Tim Kane,Fiona McAllister,1,2,"Left apartment at 9:00, cannot be present after 9:15 when body found. No contradictions or evidence of involvement.",alibi|opportunity,"Left apartment at 9:00, cannot be present after 9:15 when body found. No contradictions or evidence of involvement.",Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Fiona McAllister,Harold Chun,4,5,No reason provided.,alibi|opportunity|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Fiona McAllister,Bobby Herrerra,6,6,No reason provided.,means|opportunity|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Fiona McAllister,Pauline Thompson,8,7,No reason provided.,contradiction|behavior|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Fiona McAllister,Louis Cagliostro,2,3,No reason provided.,behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Fiona McAllister,Tim Kane,3,4,No reason provided.,behavior|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Fiona McAllister,Margaret Chun,9,8,No reason provided.,contradiction|behavior|timeline|means,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Bobby Herrerra,Harold Chun,3,4,No reason provided.,alibi|timeline,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Bobby Herrerra,Pauline Thompson,8,7,No reason provided.,opportunity|contradiction|behavior|timeline,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Bobby Herrerra,Louis Cagliostro,1,2,No reason provided.,,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Bobby Herrerra,Tim Kane,2,3,No reason provided.,alibi|timeline,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Bobby Herrerra,Margaret Chun,7,5,No reason provided.,contradiction|alibi|behavior,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Bobby Herrerra,Fiona McAllister,1,2,No reason provided.,,No specific fact cited.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Louis Cagliostro,Harold Chun,2,2,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Louis Cagliostro,Bobby Herrerra,4,4,No reason provided.,opportunity|key|behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Louis Cagliostro,Pauline Thompson,6,5,No reason provided.,contradiction|behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Louis Cagliostro,Tim Kane,1,2,No reason provided.,alibi|timeline,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Louis Cagliostro,Margaret Chun,7,6,No reason provided.,key|contradiction|behavior|opportunity,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,3,clue_integration,Louis Cagliostro,Fiona McAllister,1,2,No reason provided.,alibi|timeline,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Bobby Herrerra,Harold Chun,2,4,No reason provided.,means|opportunity,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Bobby Herrerra,Pauline Thompson,4,5,No reason provided.,means|opportunity|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Bobby Herrerra,Louis Cagliostro,2,3,No reason provided.,means,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Bobby Herrerra,Tim Kane,2,3,No reason provided.,means|opportunity,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Bobby Herrerra,Margaret Chun,9,8,No reason provided.,means|opportunity|contradiction|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Bobby Herrerra,Fiona McAllister,1,2,No reason provided.,opportunity,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Margaret Chun,Harold Chun,2,2,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Margaret Chun,Bobby Herrerra,6,5,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Margaret Chun,Pauline Thompson,4,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Margaret Chun,Louis Cagliostro,2,1,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Margaret Chun,Tim Kane,2,1,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Margaret Chun,Fiona McAllister,3,2,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Harold Chun,Bobby Herrerra,9,8,No reason provided.,contradiction|means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Harold Chun,Pauline Thompson,3,4,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Harold Chun,Louis Cagliostro,2,3,No reason provided.,means|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Harold Chun,Tim Kane,2,3,No reason provided.,means|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Harold Chun,Margaret Chun,6,6,No reason provided.,contradiction|opportunity|behavior|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Harold Chun,Fiona McAllister,1,2,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Pauline Thompson,Harold Chun,2,3,No reason provided.,,No specific fact cited.,Margaret Chun,2
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Pauline Thompson,Bobby Herrerra,4,4,No reason provided.,means|opportunity|behavior,No specific fact cited.,Margaret Chun,2
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Pauline Thompson,Louis Cagliostro,1,2,No reason provided.,,No specific fact cited.,Margaret Chun,2
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Pauline Thompson,Tim Kane,1,2,No reason provided.,,No specific fact cited.,Margaret Chun,2
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Pauline Thompson,Margaret Chun,9,9,No reason provided.,means|opportunity|contradiction|behavior,No specific fact cited.,Margaret Chun,2
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Pauline Thompson,Fiona McAllister,1,2,No reason provided.,,No specific fact cited.,Margaret Chun,2
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Louis Cagliostro,Harold Chun,2,3,No reason provided.,opportunity|means|alibi,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Louis Cagliostro,Bobby Herrerra,3,4,No reason provided.,opportunity|means|alibi,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Louis Cagliostro,Pauline Thompson,7,6,No reason provided.,opportunity|means|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Louis Cagliostro,Tim Kane,1,2,No reason provided.,opportunity|means|alibi,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Louis Cagliostro,Margaret Chun,8,7,No reason provided.,opportunity|means|contradiction|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Louis Cagliostro,Fiona McAllister,1,2,No reason provided.,opportunity|alibi,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Fiona McAllister,Harold Chun,2,3,No reason provided.,behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Fiona McAllister,Bobby Herrerra,2,3,No reason provided.,behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Fiona McAllister,Pauline Thompson,3,4,No reason provided.,behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Fiona McAllister,Louis Cagliostro,1,2,No reason provided.,behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Fiona McAllister,Tim Kane,1,2,No reason provided.,behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Fiona McAllister,Margaret Chun,8,7,No reason provided.,means|opportunity|contradiction,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Tim Kane,Margaret Chun,8,7,No reason provided.,means|opportunity|timeline,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Tim Kane,Bobby Herrerra,6,5,No reason provided.,means|opportunity|timeline,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Tim Kane,Pauline Thompson,4,3,No reason provided.,opportunity|behavior,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Tim Kane,Harold Chun,2,2,No reason provided.,alibi|means,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Tim Kane,Louis Cagliostro,2,2,No reason provided.,alibi|means,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,4,contradiction_pressure,Tim Kane,Fiona McAllister,1,1,No reason provided.,alibi,No specific fact cited.,Margaret Chun,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Pauline Thompson,Harold Chun,2,3,No reason provided.,timeline|means,No specific fact cited.,Louis Cagliostro,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Pauline Thompson,Bobby Herrerra,6,5,No reason provided.,opportunity|means|behavior|timeline,No specific fact cited.,Louis Cagliostro,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Pauline Thompson,Louis Cagliostro,8,8,No reason provided.,motive|means|opportunity|behavior,No specific fact cited.,Louis Cagliostro,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Pauline Thompson,Tim Kane,3,3,No reason provided.,means|behavior|timeline,No specific fact cited.,Louis Cagliostro,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Pauline Thompson,Margaret Chun,5,4,No reason provided.,opportunity|means|behavior|timeline,No specific fact cited.,Louis Cagliostro,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Pauline Thompson,Fiona McAllister,2,2,No reason provided.,timeline|behavior,No specific fact cited.,Louis Cagliostro,6
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Harold Chun,Bobby Herrerra,9,8,No reason provided.,means|opportunity|contradiction|timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Harold Chun,Margaret Chun,6,6,No reason provided.,means|opportunity|contradiction|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Harold Chun,Louis Cagliostro,5,5,No reason provided.,motive|means|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Harold Chun,Pauline Thompson,2,3,No reason provided.,means|opportunity|timeline,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Harold Chun,Tim Kane,2,3,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Harold Chun,Fiona McAllister,1,2,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Bobby Herrerra,Harold Chun,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Bobby Herrerra,Pauline Thompson,4,5,No reason provided.,opportunity|behavior|timeline,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Bobby Herrerra,Louis Cagliostro,7,6,No reason provided.,motive|opportunity|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Bobby Herrerra,Tim Kane,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Bobby Herrerra,Margaret Chun,9,8,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Bobby Herrerra,Fiona McAllister,1,2,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Margaret Chun,Harold Chun,1,3,No reason provided.,alibi|timeline|means,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Margaret Chun,Fiona McAllister,1,2,No reason provided.,alibi|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Margaret Chun,Tim Kane,1,2,No reason provided.,alibi|timeline|means,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T154051Z-r002,5,accusation_synthesis,Margaret Chun,Pauline Thompson,2,3,No reason provided.,alibi|timeline|behavior,No specific fact cited.,Bobby Herrerra,4
