run_id,round,stage,agent,suspect,suspicion_score,confidence_score,primary_reason,evidence_categories,strongest_supporting_fact,top_suspect,overall_uncertainty
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Harold Chun,Bobby Herrerra,9,8,No reason provided.,motive|means|opportunity|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Harold Chun,Tim Kane,5,5,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Harold Chun,Pauline Thompson,3,3,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Harold Chun,Louis Cagliostro,3,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Harold Chun,Margaret Chun,2,2,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Harold Chun,Fiona McAllister,2,2,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Margaret Chun,Harold Chun,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Margaret Chun,Bobby Herrerra,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Margaret Chun,Pauline Thompson,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Margaret Chun,Louis Cagliostro,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Margaret Chun,Tim Kane,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Margaret Chun,Fiona McAllister,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Tim Kane,Bobby Herrerra,9,7,No reason provided.,opportunity|motive|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Tim Kane,Pauline Thompson,5,4,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Tim Kane,Harold Chun,4,3,No reason provided.,behavior|opportunity,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Tim Kane,Margaret Chun,3,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Tim Kane,Fiona McAllister,2,2,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,3,clue_integration,Tim Kane,Louis Cagliostro,1,2,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Margaret Chun,Harold Chun,3,3,No reason provided.,timeline|alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Margaret Chun,Bobby Herrerra,8,7,No reason provided.,opportunity|timeline|motive,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Margaret Chun,Pauline Thompson,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Margaret Chun,Louis Cagliostro,1,2,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Margaret Chun,Tim Kane,2,3,No reason provided.,timeline|alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Margaret Chun,Fiona McAllister,5,4,No reason provided.,opportunity|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Bobby Herrerra,Harold Chun,2,3,No reason provided.,alibi|means|timeline,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Bobby Herrerra,Pauline Thompson,3,4,No reason provided.,alibi|means|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Bobby Herrerra,Louis Cagliostro,1,2,No reason provided.,behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Bobby Herrerra,Tim Kane,3,4,No reason provided.,contradiction|alibi|means|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Bobby Herrerra,Margaret Chun,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Bobby Herrerra,Fiona McAllister,6,5,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Fiona McAllister,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Louis Cagliostro,Harold Chun,2,3,No reason provided.,alibi|opportunity,No specific fact cited.,Bobby Herrerra,8
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Louis Cagliostro,Bobby Herrerra,5,5,No reason provided.,contradiction|opportunity|alibi,No specific fact cited.,Bobby Herrerra,8
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Louis Cagliostro,Pauline Thompson,2,4,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,8
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Louis Cagliostro,Tim Kane,1,3,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,8
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Louis Cagliostro,Margaret Chun,1,2,No reason provided.,alibi|behavior,No specific fact cited.,Bobby Herrerra,8
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Louis Cagliostro,Fiona McAllister,5,5,No reason provided.,contradiction|alibi,No specific fact cited.,Bobby Herrerra,8
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Pauline Thompson,Harold Chun,2,9,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Pauline Thompson,Bobby Herrerra,6,6,No reason provided.,contradiction|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Pauline Thompson,Louis Cagliostro,3,8,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Pauline Thompson,Tim Kane,2,9,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Pauline Thompson,Margaret Chun,1,9,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Pauline Thompson,Fiona McAllister,5,5,No reason provided.,contradiction|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Harold Chun,Bobby Herrerra,9,8,No reason provided.,contradiction|means|opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Harold Chun,Pauline Thompson,3,3,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Harold Chun,Louis Cagliostro,4,3,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Harold Chun,Tim Kane,2,2,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Harold Chun,Margaret Chun,1,2,No reason provided.,alibi,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Harold Chun,Fiona McAllister,3,3,No reason provided.,opportunity,No specific fact cited.,Bobby Herrerra,3
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Fiona McAllister,Harold Chun,3,4,"Harold was present in the apartment but had no office key, making it unlikely he could have taken the marble paperweight. His questioning of Bobby about bathroom times shows a focus on alibi rather than evidence of guilt. No direct motive or contradictory statements were found.",opportunity|behavior,"Harold was present in the apartment but had no office key, making it unlikely he could have taken the marble paperweight. His questioning of Bobby about bathroom times shows a focus on alibi rather than evidence of guilt. No direct motive or contradictory statements were found.",Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Fiona McAllister,Bobby Herrerra,4,4,"Bobby was alone in the bathroom until 9:15 and claimed no office key, yet he was aware of Rick's secrets. While he could not have accessed the office, his alibi is unverified and his knowledge of secrets raises mild suspicion. No motive or direct access evidence.",opportunity|behavior,"Bobby was alone in the bathroom until 9:15 and claimed no office key, yet he was aware of Rick's secrets. While he could not have accessed the office, his alibi is unverified and his knowledge of secrets raises mild suspicion. No motive or direct access evidence.",Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Fiona McAllister,Pauline Thompson,9,7,"The murder weapon was Rick’s marble paperweight from the office. Pauline is the only suspect not yet asked about an office key. Her profession as a consultant and lack of confirmed alibi for the time of the murder place her as the primary suspect for having the means (key) to access the office and the opportunity to retrieve the weapon. No direct motive has been established, but the lack of information about her key possession significantly raises suspicion.",means|opportunity|motive,"The murder weapon was Rick’s marble paperweight from the office. Pauline is the only suspect not yet asked about an office key. Her profession as a consultant and lack of confirmed alibi for the time of the murder place her as the primary suspect for having the means (key) to access the office and the opportunity to retrieve the weapon. No direct motive has been established, but the lack of information about her key possession significantly raises suspicion.",Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Fiona McAllister,Louis Cagliostro,2,3,"Louis has no known access to the office or the weapon, no contradictory statements, and no motive indicated. His questioning of Tim shows no direct involvement. Low suspicion.",opportunity,"Louis has no known access to the office or the weapon, no contradictory statements, and no motive indicated. His questioning of Tim shows no direct involvement. Low suspicion.",Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Fiona McAllister,Tim Kane,6,5,"Tim repeatedly reiterated his alibi about not taking the paperweight and returned to the apartment at 8:52, which aligns with the timeline of the murder. However, his insistence on the alibi and the lack of evidence that he had an office key raise mild suspicion. No motive is evident.",opportunity|contradiction|behavior,"Tim repeatedly reiterated his alibi about not taking the paperweight and returned to the apartment at 8:52, which aligns with the timeline of the murder. However, his insistence on the alibi and the lack of evidence that he had an office key raise mild suspicion. No motive is evident.",Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Fiona McAllister,Margaret Chun,2,3,Margaret had no office key and no motive or contradictory statements. She was present in the apartment but her role provides no means to acquire the murder weapon. Low suspicion.,opportunity,Margaret had no office key and no motive or contradictory statements. She was present in the apartment but her role provides no means to acquire the murder weapon. Low suspicion.,Pauline Thompson,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Tim Kane,Harold Chun,2,3,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Tim Kane,Bobby Herrerra,8,6,No reason provided.,opportunity|means|timeline|contradiction,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Tim Kane,Pauline Thompson,3,4,No reason provided.,opportunity|alibi|behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Tim Kane,Louis Cagliostro,3,4,No reason provided.,behavior|opportunity|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Tim Kane,Margaret Chun,2,3,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T163023Z-r003,4,contradiction_pressure,Tim Kane,Fiona McAllister,1,2,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Louis Cagliostro,Harold Chun,2,3,No reason provided.,means|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Louis Cagliostro,Bobby Herrerra,8,6,No reason provided.,means|opportunity|contradiction|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Louis Cagliostro,Pauline Thompson,4,3,No reason provided.,means|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Louis Cagliostro,Tim Kane,5,4,No reason provided.,opportunity|alibi|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Louis Cagliostro,Margaret Chun,2,3,No reason provided.,means|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Louis Cagliostro,Fiona McAllister,1,2,No reason provided.,means|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Pauline Thompson,Harold Chun,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Louis Cagliostro,4
thesis-pilot-passive-concealment-20260530T163023Z-r003,5,accusation_synthesis,Pauline Thompson,Bobby Herrerra,7,6,No reason provided.,contradiction|timeline|opportunity|behavior,No specific fact cited.,Louis Cagliostro,4
