run_id,round,stage,agent,suspect,suspicion_score,confidence_score,primary_reason,evidence_categories,strongest_supporting_fact,top_suspect,overall_uncertainty
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Tim Kane,Margaret Chun,4,2,No reason provided.,alibi|behavior,No specific fact cited.,Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Tim Kane,Fiona McAllister,2,2,No reason provided.,behavior,No specific fact cited.,Pauline Thompson,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Louis Cagliostro,Harold Chun,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Louis Cagliostro,Bobby Herrerra,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Louis Cagliostro,Pauline Thompson,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Louis Cagliostro,Tim Kane,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Louis Cagliostro,Margaret Chun,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Louis Cagliostro,Fiona McAllister,5,1,No specific evidence observed this round.,,Insufficient evidence observed.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Fiona McAllister,Harold Chun,2,4,No reason provided.,behavior|opportunity|alibi,No specific fact cited.,Pauline Thompson,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Fiona McAllister,Bobby Herrerra,6,5,No reason provided.,opportunity|behavior|alibi,No specific fact cited.,Pauline Thompson,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Fiona McAllister,Pauline Thompson,6,5,No reason provided.,motive|opportunity|behavior,No specific fact cited.,Pauline Thompson,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Fiona McAllister,Louis Cagliostro,3,4,No reason provided.,behavior|opportunity|alibi,No specific fact cited.,Pauline Thompson,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Fiona McAllister,Tim Kane,5,5,No reason provided.,opportunity|behavior|alibi,No specific fact cited.,Pauline Thompson,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Fiona McAllister,Margaret Chun,1,3,No reason provided.,behavior|opportunity|alibi,No specific fact cited.,Pauline Thompson,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Pauline Thompson,Harold Chun,2,5,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Pauline Thompson,Bobby Herrerra,7,6,No reason provided.,timeline|alibi|opportunity,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Pauline Thompson,Louis Cagliostro,2,5,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Pauline Thompson,Tim Kane,3,5,No reason provided.,behavior|alibi|means,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Pauline Thompson,Margaret Chun,1,4,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,2,initial_framing,Pauline Thompson,Fiona McAllister,1,3,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Harold Chun,Bobby Herrerra,9,8,No reason provided.,timeline|opportunity|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Harold Chun,Pauline Thompson,5,4,No reason provided.,motive|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Harold Chun,Louis Cagliostro,4,3,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Harold Chun,Tim Kane,4,3,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Harold Chun,Margaret Chun,2,2,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Harold Chun,Fiona McAllister,3,3,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Bobby Herrerra,Harold Chun,4,3,No reason provided.,opportunity|behavior,No specific fact cited.,Tim Kane,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Bobby Herrerra,Pauline Thompson,5,4,No reason provided.,motive|behavior,No specific fact cited.,Tim Kane,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Bobby Herrerra,Louis Cagliostro,3,3,No reason provided.,behavior,No specific fact cited.,Tim Kane,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Bobby Herrerra,Tim Kane,6,5,No reason provided.,opportunity|means|behavior,No specific fact cited.,Tim Kane,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Bobby Herrerra,Margaret Chun,2,2,No reason provided.,alibi,No specific fact cited.,Tim Kane,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Bobby Herrerra,Fiona McAllister,4,3,No reason provided.,behavior,No specific fact cited.,Tim Kane,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Fiona McAllister,Harold Chun,6,5,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Fiona McAllister,Bobby Herrerra,8,5,No reason provided.,opportunity|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Fiona McAllister,Pauline Thompson,4,4,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Fiona McAllister,Louis Cagliostro,5,4,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Fiona McAllister,Tim Kane,3,7,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Fiona McAllister,Margaret Chun,2,5,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Tim Kane,Harold Chun,5,5,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Tim Kane,Bobby Herrerra,9,7,No reason provided.,timeline|contradiction|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Tim Kane,Pauline Thompson,7,6,No reason provided.,motive|behavior|alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Tim Kane,Louis Cagliostro,4,4,No reason provided.,behavior|contradiction,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Tim Kane,Margaret Chun,3,3,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Tim Kane,Fiona McAllister,2,3,No reason provided.,behavior|alibi,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Pauline Thompson,Harold Chun,2,3,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Pauline Thompson,Bobby Herrerra,3,4,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Pauline Thompson,Louis Cagliostro,1,2,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Pauline Thompson,Tim Kane,3,4,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Pauline Thompson,Margaret Chun,1,2,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Pauline Thompson,Fiona McAllister,2,3,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Margaret Chun,Harold Chun,3,4,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Margaret Chun,Bobby Herrerra,7,6,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Margaret Chun,Pauline Thompson,4,3,No reason provided.,opportunity|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Margaret Chun,Louis Cagliostro,3,3,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Margaret Chun,Tim Kane,2,3,No reason provided.,opportunity|timeline,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Margaret Chun,Fiona McAllister,2,3,No reason provided.,opportunity|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Louis Cagliostro,Harold Chun,2,9,No reason provided.,alibi|timeline,No specific fact cited.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Louis Cagliostro,Bobby Herrerra,6,6,No reason provided.,opportunity|behavior,No specific fact cited.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Louis Cagliostro,Pauline Thompson,7,5,No reason provided.,motive|opportunity,No specific fact cited.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Louis Cagliostro,Tim Kane,5,5,No reason provided.,opportunity|behavior,No specific fact cited.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Louis Cagliostro,Margaret Chun,3,5,No reason provided.,opportunity,No specific fact cited.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,3,clue_integration,Louis Cagliostro,Fiona McAllister,4,5,No reason provided.,opportunity,No specific fact cited.,Pauline Thompson,7
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Bobby Herrerra,Harold Chun,5,4,No reason provided.,opportunity|alibi,No specific fact cited.,Harold Chun,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Bobby Herrerra,Pauline Thompson,3,3,No reason provided.,,No specific fact cited.,Harold Chun,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Bobby Herrerra,Louis Cagliostro,2,2,No reason provided.,,No specific fact cited.,Harold Chun,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Bobby Herrerra,Tim Kane,2,2,No reason provided.,,No specific fact cited.,Harold Chun,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Bobby Herrerra,Margaret Chun,2,2,No reason provided.,,No specific fact cited.,Harold Chun,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Bobby Herrerra,Fiona McAllister,2,2,No reason provided.,,No specific fact cited.,Harold Chun,8
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Louis Cagliostro,Harold Chun,3,3,No reason provided.,behavior|timeline,No specific fact cited.,Tim Kane,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Louis Cagliostro,Bobby Herrerra,3,3,No reason provided.,behavior|timeline,No specific fact cited.,Tim Kane,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Louis Cagliostro,Pauline Thompson,4,4,No reason provided.,behavior,No specific fact cited.,Tim Kane,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Louis Cagliostro,Tim Kane,9,9,No reason provided.,contradiction|means|opportunity,No specific fact cited.,Tim Kane,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Louis Cagliostro,Margaret Chun,2,2,No reason provided.,behavior,No specific fact cited.,Tim Kane,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Louis Cagliostro,Fiona McAllister,7,6,No reason provided.,contradiction|behavior,No specific fact cited.,Tim Kane,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Harold Chun,Bobby Herrerra,9,8,"Bobby was in the kitchen until ~9:25 and then in the bathroom, providing direct access to the murder scene. He had no contradictions about being in the bathroom and the marble paperweight found in the bathtub aligns with a tool he could have used.",opportunity|means|behavior,"Bobby was in the kitchen until ~9:25 and then in the bathroom, providing direct access to the murder scene. He had no contradictions about being in the bathroom and the marble paperweight found in the bathtub aligns with a tool he could have used.",Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Harold Chun,Tim Kane,4,5,"Tim reported being in the apartment’s living area from 9:07–9:15, giving a potential, albeit indirect, access window. He denies being in the bathroom after 9:30 and claims he did not notice the marble paperweight, but no concrete evidence ties him to the scene.",opportunity|timeline,"Tim reported being in the apartment’s living area from 9:07–9:15, giving a potential, albeit indirect, access window. He denies being in the bathroom after 9:30 and claims he did not notice the marble paperweight, but no concrete evidence ties him to the scene.",Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Harold Chun,Pauline Thompson,2,3,"No statements regarding whereabouts or involvement were made. With no motive, means, or opportunity disclosed, her suspicion remains minimal.",alibi,"No statements regarding whereabouts or involvement were made. With no motive, means, or opportunity disclosed, her suspicion remains minimal.",Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Harold Chun,Louis Cagliostro,1,2,Louis was in the kitchen and denies being in the bathroom after 9:30. He does not appear to have key access or a plausible opportunity.,alibi|behavior,Louis was in the kitchen and denies being in the bathroom after 9:30. He does not appear to have key access or a plausible opportunity.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Harold Chun,Margaret Chun,5,4,"Margaret was not questioned about the critical 9:07–9:15 window, leaving a potential gap in her alibi. While no motive is evident, the lack of a confirmed whereabouts gives her a moderate suspicion.",opportunity|timeline,"Margaret was not questioned about the critical 9:07–9:15 window, leaving a potential gap in her alibi. While no motive is evident, the lack of a confirmed whereabouts gives her a moderate suspicion.",Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Harold Chun,Fiona McAllister,2,3,"Fiona was in the kitchen at 9:15 and made no mention of the bathroom. With no contradictory statements or evidence of involvement, her suspicion remains low.",alibi,"Fiona was in the kitchen at 9:15 and made no mention of the bathroom. With no contradictory statements or evidence of involvement, her suspicion remains low.",Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Pauline Thompson,Harold Chun,8,9,No reason provided.,means|opportunity|key_access|timeline|behavior,No specific fact cited.,Harold Chun,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Pauline Thompson,Bobby Herrerra,4,4,No reason provided.,opportunity|timeline|alibi|behavior,No specific fact cited.,Harold Chun,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Pauline Thompson,Louis Cagliostro,3,3,No reason provided.,timeline|alibi|behavior,No specific fact cited.,Harold Chun,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Pauline Thompson,Tim Kane,5,6,No reason provided.,means|opportunity|timeline|behavior,No specific fact cited.,Harold Chun,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Pauline Thompson,Margaret Chun,2,3,No reason provided.,alibi|behavior|timeline,No specific fact cited.,Harold Chun,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Pauline Thompson,Fiona McAllister,3,3,No reason provided.,timeline|alibi|behavior,No specific fact cited.,Harold Chun,6
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Tim Kane,Harold Chun,4,3,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Tim Kane,Bobby Herrerra,7,5,No reason provided.,opportunity|timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Tim Kane,Pauline Thompson,6,4,No reason provided.,motive|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Tim Kane,Louis Cagliostro,3,3,No reason provided.,timeline|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Tim Kane,Margaret Chun,2,2,No reason provided.,behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Tim Kane,Fiona McAllister,5,4,No reason provided.,opportunity|behavior,No specific fact cited.,Bobby Herrerra,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Fiona McAllister,Harold Chun,8,7,No reason provided.,means|opportunity|alibi,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Fiona McAllister,Bobby Herrerra,3,4,No reason provided.,alibi,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Fiona McAllister,Pauline Thompson,2,3,No reason provided.,alibi,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Fiona McAllister,Louis Cagliostro,2,3,No reason provided.,alibi,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Fiona McAllister,Tim Kane,3,4,No reason provided.,alibi,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Fiona McAllister,Margaret Chun,4,4,No reason provided.,alibi,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Margaret Chun,Harold Chun,3,3,No reason provided.,opportunity|behavior,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Margaret Chun,Bobby Herrerra,9,7,No reason provided.,opportunity|means|behavior|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Margaret Chun,Pauline Thompson,3,3,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Margaret Chun,Louis Cagliostro,2,2,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Margaret Chun,Tim Kane,2,2,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,4,contradiction_pressure,Margaret Chun,Fiona McAllister,2,2,No reason provided.,behavior|timeline,No specific fact cited.,Bobby Herrerra,4
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Harold Chun,Bobby Herrerra,3,4,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Harold Chun,Pauline Thompson,2,4,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Harold Chun,Louis Cagliostro,7,6,No reason provided.,means|opportunity|timeline,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Harold Chun,Tim Kane,3,5,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Harold Chun,Margaret Chun,8,7,No reason provided.,opportunity|timeline|motivation,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Harold Chun,Fiona McAllister,2,3,No reason provided.,alibi|behavior,No specific fact cited.,Margaret Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Tim Kane,Harold Chun,8,7,No reason provided.,opportunity|means|timeline,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Tim Kane,Bobby Herrerra,6,5,No reason provided.,opportunity|behavior|contradiction,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Tim Kane,Pauline Thompson,8,6,No reason provided.,motive|opportunity|behavior,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Tim Kane,Louis Cagliostro,3,4,No reason provided.,behavior,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Tim Kane,Margaret Chun,5,4,No reason provided.,opportunity|timeline,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Tim Kane,Fiona McAllister,4,3,No reason provided.,behavior,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Pauline Thompson,Harold Chun,7,6,No reason provided.,opportunity|means|timeline|behavior,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Pauline Thompson,Bobby Herrerra,4,5,No reason provided.,timeline|behavior,No specific fact cited.,Harold Chun,5
thesis-pilot-passive-concealment-20260530T145918Z-r001,5,accusation_synthesis,Pauline Thompson,Louis Cagliostro,5,5,No reason provided.,means|timeline,No specific fact cited.,Harold Chun,5
